beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0,R0_B,R0_N,rho_N,trM,detM
0.86426859,1.1236603,0.44234602,0.038355982,0.018170726,0.078876921,0.013359319,0.52239795,2.3080253,1.7102404,3.2200049,2.8367515,2.3780787,0.16168512
0.80108265,2.3998223,0.55488296,0.033242969,0.018491366,0.06691316,0.010119794,0.61178723,2.5227441,1.5953569,3.4998007,2.6716165,2.6521003,0.32633256
0.8236276,1.414022,0.48356552,0.035365916,0.031961513,0.067852595,0.010543247,0.49073293,2.3136544,1.6363477,3.2143635,2.7287683,2.3994217,0.19843601
0.82266102,1.4279903,0.57996195,0.025971581,0.015417881,0.086662822,0.011576449,0.47301523,2.5241515,1.6345903,3.3047808,2.8034589,2.6032372,0.19962443
0.81955855,1.531085,0.54855506,0.027094741,0.01388868,0.088109559,0.010874592,0.48055881,2.4687264,1.6289494,3.3195239,2.7834489,2.5563226,0.21625103
0.82652934,1.8580544,0.43956259,0.042660107,0.025533671,0.071247157,0.01255441,0.73066832,2.2620604,1.6416236,3.3083803,2.6807511,2.3742675,0.25381928
0.83909927,2.0036915,0.47646483,0.043636665,0.014371634,0.074526918,0.010613509,0.72056519,2.3675661,1.664478,3.3886857,2.7133313,2.4860023,0.2804055
0.8369265,1.7567496,0.51531823,0.036570491,0.017382729,0.081906408,0.010402781,0.58368568,2.435992,1.6605275,3.3641258,2.7624977,2.5384228,0.24952059
0.83411271,1.9066813,0.48603838,0.033311873,0.024392019,0.081716352,0.010316692,0.66485196,2.4088085,1.6554115,3.4378645,2.7799695,2.5217521,0.27205942
0.82025114,2.0442447,0.48691411,0.041844129,0.016080867,0.072530854,0.010042215,0.54615303,2.3520495,1.6302087,3.3587014,2.6669195,2.4718362,0.28174413
0.82418372,2.0393221,0.4698122,0.05179424,0.014609718,0.069608009,0.010028113,0.56760212,2.2889365,1.6373588,3.2803364,2.6051101,2.4092498,0.27538941
0.8281799,1.6616198,0.46577625,0.044487325,0.019688658,0.061618628,0.010126846,0.5142909,2.2833388,1.6446246,3.2310107,2.6720085,2.3835256,0.2287604
0.79685316,1.9178697,0.53917663,0.031631307,0.018707226,0.093435825,0.010348169,0.56872391,2.421429,1.5876669,3.3347617,2.6704121,2.5296596,0.26207262
0.82489455,2.0018086,0.56171248,0.032462633,0.020478414,0.066697733,0.011945018,0.4841788,2.5456528,1.6386512,3.4486151,2.7565322,2.6553305,0.27920155
0.797389,2.0764091,0.54404062,0.044905037,0.015459695,0.097505161,0.014697383,0.4923094,2.3876066,1.5886412,3.2689483,2.5710476,2.5027965,0.27502802
0.82847606,1.6210794,0.45944818,0.02641494,0.015904923,0.067471753,0.011931381,0.54044209,2.3468361,1.6451631,3.3877975,2.8192915,2.4458133,0.23228325
0.80874594,1.8501748,0.57080125,0.049393726,0.022983577,0.085267097,0.01243023,0.64355781,2.4109121,1.6092901,3.1900863,2.5743053,2.5116106,0.24277503
0.80268457,1.7766226,0.56507611,0.040102818,0.016613477,0.081016719,0.013928467,0.67529223,2.4208561,1.5982695,3.2272891,2.6237159,2.5187895,0.23708283
0.78200646,1.8877897,0.54969646,0.029395028,0.014462889,0.070565843,0.010930779,0.56642911,2.4092253,1.5606729,3.2961044,2.6387322,2.5146335,0.25395195
0.81467009,1.6531596,0.57114401,0.037024544,0.018423638,0.088835352,0.010790977,0.70675764,2.4608731,1.6200613,3.2518897,2.6863249,2.5520703,0.22442483
0.78418721,2.1023213,0.55935224,0.036258512,0.015627997,0.088845929,0.014649503,0.58341338,2.4283445,1.5646379,3.3133181,2.5928288,2.5427661,0.27785507
0.83399341,1.4878725,0.53020408,0.030372677,0.011112721,0.091385282,0.010462684,0.62769078,2.4514906,1.6551946,3.3210269,2.8041061,2.5384257,0.21312055
0.80613383,1.936667,0.46058226,0.046485763,0.036866811,0.086401905,0.012269181,0.54910216,2.2404862,1.6045408,3.2358696,2.5871994,2.3559019,0.25858729
0.81750793,1.9227661,0.44411705,0.039576779,0.048082338,0.09033592,0.01215526,0.54543038,2.2663802,1.625221,3.3295918,2.6755934,2.3821611,0.26240365
0.79591105,1.5288474,0.5648466,0.027887351,0.01073712,0.074388952,0.011749884,0.57836495,2.4298137,1.585954,3.2316677,2.6973844,2.5155298,0.20827402
0.8044274,1.9357709,0.49217989,0.032167415,0.030977329,0.077717161,0.01211538,0.62348587,2.353531,1.6014382,3.3609366,2.6912244,2.467428,0.26806008
0.82547471,1.9484677,0.42245101,0.035928907,0.013918317,0.066091191,0.012246909,0.58766256,2.2646805,1.6397061,3.398553,2.7302863,2.3827327,0.26735049
0.81515038,1.6784222,0.54021827,0.03934322,0.016517749,0.076368079,0.010571179,0.59487923,2.400303,1.6209346,3.2409766,2.6697865,2.4961109,0.22996785
0.82839304,1.9260382,0.44633618,0.046611509,0.012964023,0.08446494,0.016900523,0.50402173,2.2688141,1.6450121,3.3015169,2.6565846,2.3843701,0.26217508
0.83134795,1.7588522,0.438527,0.048114138,0.01578286,0.055076272,0.015480319,0.49195599,2.2417827,1.6503847,3.2416311,2.6546132,2.3481892,0.23854028
0.81716699,1.9260269,0.55914944,0.05232252,0.016589892,0.085847858,0.016063716,0.55537896,2.4088158,1.6246011,3.2165096,2.5795181,2.5147159,0.25509368
0.8235363,1.910422,0.48105535,0.030667629,0.01849779,0.075819893,0.010835577,0.55210116,2.3855963,1.6361817,3.4301078,2.7668432,2.4991595,0.27091586
0.80368916,1.578099,0.52257216,0.035163451,0.013011679,0.075473881,0.010812243,0.60074605,2.3477588,1.600096,3.2072549,2.6650609,2.4399525,0.21644857
0.83639019,1.8383099,0.50172617,0.04180429,0.016565433,0.06807905,0.01071673,0.56798102,2.395494,1.6595524,3.3411337,2.7189856,2.5032458,0.25811878
0.84757626,1.7668872,0.48979929,0.037135411,0.017053811,0.095724561,0.011835025,0.66714969,2.4158762,1.6798907,3.396912,2.7925927,2.5208865,0.25369197
0.8154122,1.6926415,0.52801263,0.034661956,0.010212496,0.065879623,0.012323682,0.4642681,2.4044419,1.6214106,3.2896978,2.7074777,2.5022873,0.23526369
0.80154957,1.643836,0.51628738,0.037830941,0.010248172,0.064092309,0.011294436,0.47169515,2.3274211,1.5962058,3.1987221,2.6373798,2.4235647,0.22376676
0.79950324,1.7480033,0.46515108,0.040066982,0.025216633,0.095538873,0.010296719,0.65262202,2.2386645,1.5924852,3.2076257,2.6137275,2.3437696,0.23529495
0.82589523,1.4931438,0.41914085,0.04500465,0.012942435,0.071773159,0.01001733,0.48307685,2.1868043,1.6404707,3.1625647,2.6608154,2.2784425,0.20039464
0.81381712,1.9342068,0.46287603,0.033790355,0.029945349,0.098498386,0.014473176,0.68423561,2.3161257,1.6185105,3.3758656,2.7092126,2.431948,0.26825915
0.83165409,1.6279493,0.52482376,0.031208431,0.036122535,0.094111922,0.010550032,0.5917096,2.4497709,1.6509413,3.3537952,2.7893159,2.5446395,0.23240626
0.8322288,1.6331619,0.52843684,0.030898607,0.038386121,0.089835242,0.011104618,0.56899557,2.4600037,1.6519862,3.360515,2.7938172,2.5548358,0.2332872
0.79487913,1.8477635,0.48151502,0.030980587,0.0116701,0.039831719,0.01091983,0.5085576,2.305196,1.5840778,3.3100773,2.6690372,2.4151725,0.25351738
0.83965741,1.8672762,0.5142613,0.041131291,0.011791504,0.094547676,0.012278819,0.52232612,2.4326221,1.6654928,3.3676833,2.7347781,2.5408635,0.26331038
0.8185322,1.6997435,0.46942667,0.034613455,0.056273395,0.099705975,0.01104287,0.54982324,2.3111991,1.6270833,3.3028363,2.7181079,2.4137265,0.23696116
0.84672509,2.0350756,0.48560098,0.038298954,0.011085021,0.070887227,0.013108273,0.64023304,2.4308449,1.6783431,3.4745266,2.7803217,2.5505716,0.29103697
0.83489023,2.0979584,0.4528947,0.038088704,0.010442092,0.076468032,0.010694792,0.58707353,2.3481196,1.6568252,3.4596167,2.7436191,2.4732999,0.29393844
0.8381187,1.9471018,0.50599571,0.038166483,0.010796304,0.080204167,0.010548265,0.54225276,2.4375207,1.6626952,3.4178671,2.7534719,2.5508047,0.276132
0.83722676,1.6513708,0.57637996,0.028205653,0.021223408,0.096361519,0.011012911,0.51265919,2.5784174,1.6610734,3.4100097,2.833344,2.6691252,0.2338828
0.83497874,1.6608104,0.58510961,0.024431974,0.019292249,0.093474988,0.011047081,0.5668756,2.6123251,1.6569861,3.4437461,2.8585279,2.7024366,0.23540048
0.79929777,2.2140179,0.53180458,0.044904696,0.031761938,0.061336563,0.011102528,0.72387318,2.3881589,1.5921116,3.3212644,2.5771115,2.511683,0.29499519
0.84390515,1.5439598,0.52947198,0.022728374,0.013053647,0.07801997,0.012252198,0.47180139,2.5239399,1.673216,3.4503613,2.9040704,2.6141646,0.22772173
0.79398807,1.4539704,0.46121651,0.044001117,0.013112495,0.079266541,0.012704585,0.53010738,2.1737294,1.5824577,3.0565048,2.5668328,2.2623125,0.19255572
0.80319719,1.7529383,0.48233131,0.033439273,0.011412445,0.055879844,0.01512744,0.57739152,2.3060219,1.5992015,3.2817008,2.6770331,2.4107236,0.24144449
0.82128459,1.4889094,0.43869187,0.035640052,0.01273873,0.085409157,0.01598194,0.56742886,2.2414094,1.6320877,3.2298901,2.7188996,2.3330306,0.20536065
0.82189877,1.4841843,0.461176,0.031658634,0.012907359,0.086832708,0.013232925,0.56917648,2.2959423,1.6332044,3.2673095,2.7532212,2.3868144,0.20863726
0.81044257,1.6319871,0.49570942,0.025346436,0.022611965,0.088015797,0.016691958,0.58153125,2.3718836,1.6123749,3.3412438,2.7674457,2.4693915,0.23127737
0.82258986,1.4999216,0.52922,0.028789632,0.023195887,0.073449453,0.013826891,0.56301361,2.4294997,1.6344609,3.3024071,2.7793521,2.5171714,0.21299832
0.82185066,1.3585347,0.52325905,0.029026707,0.03393263,0.089996851,0.013590079,0.66300526,2.3978722,1.6331169,3.2483777,2.7748927,2.4783167,0.19289575
0.79881545,1.6293084,0.47490783,0.023704606,0.014798231,0.060852077,0.010309616,0.53390307,2.3120758,1.5912347,3.3169307,2.7418036,2.4107812,0.22821434
0.79934511,1.4255444,0.56952671,0.029445745,0.031351824,0.079609988,0.010313832,0.4473275,2.4237199,1.5921977,3.1925822,2.6962339,2.5036594,0.19375096
0.85036385,1.9021159,0.47493967,0.035742202,0.012068119,0.092462071,0.010098244,0.58293465,2.4173269,1.6849591,3.4658416,2.8131927,2.5307708,0.27423107
0.81793982,1.3541792,0.49170683,0.037985557,0.020740499,0.081612107,0.012214743,0.69439594,2.2943079,1.6260063,3.151677,2.6894103,2.376189,0.18786046
0.81386122,1.9319699,0.52327888,0.040991196,0.013112245,0.079992991,0.013050205,0.47224271,2.3920424,1.6185906,3.3079777,2.6529389,2.5026112,0.26448539
0.81226369,1.6087694,0.52764647,0.028561961,0.031683626,0.079863209,0.010244808,0.66067532,2.4150307,1.615686,3.3079921,2.7466771,2.5086254,0.226034
0.80116451,2.1313241,0.53255186,0.03877664,0.011716128,0.081876912,0.010507769,0.56594301,2.4130629,1.5955057,3.3551402,2.6288904,2.5326023,0.28845608
0.80496204,2.2541811,0.53333152,0.037100502,0.010525372,0.056664582,0.010201394,0.60973927,2.4489748,1.6024103,3.4251634,2.654116,2.574542,0.3075109
0.83545455,1.4679592,0.56935656,0.039022137,0.023467474,0.092899805,0.016035888,0.66979567,2.475374,1.6578512,3.2379114,2.7379817,2.5574688,0.20321542
0.82352483,1.3922008,0.53719392,0.037955314,0.029981249,0.098704469,0.012505112,0.68700106,2.3861231,1.6361608,3.1830619,2.7077834,2.4671467,0.19333228
0.83334743,1.5506246,0.45288716,0.036097026,0.012292185,0.056945314,0.010777654,0.46889442,2.2984537,1.6540201,3.2862695,2.7546562,2.3932449,0.21787305
0.83025773,1.9180519,0.53456426,0.041679287,0.032645149,0.096219866,0.01219322,0.67211256,2.449069,1.6484025,3.3496084,2.7002911,2.5578064,0.26630534
0.8129242,1.743891,0.47134423,0.026132401,0.017546468,0.065072418,0.010269273,0.47692199,2.3432589,1.616887,3.3811936,2.7692046,2.4484827,0.24656668
0.8109131,1.8464401,0.58814731,0.044544993,0.019682743,0.073690806,0.011159233,0.78944013,2.4704569,1.6132304,3.2377743,2.6166741,2.5687015,0.24270912
0.80406219,2.0657951,0.54263809,0.028839277,0.036555661,0.095062777,0.014326831,0.53329785,2.4820152,1.6007742,3.4372396,2.7169369,2.5973103,0.28616429
0.81818685,2.0494653,0.44742383,0.041233492,0.026801314,0.098527674,0.013285985,0.58694293,2.2793301,1.6264554,3.3594824,2.6649842,2.401853,0.27927015
0.83250045,2.0251338,0.49727452,0.036941389,0.02928643,0.097494053,0.016250306,0.62430251,2.4222012,1.6524802,3.4380222,2.7450693,2.5403847,0.28626425
0.80482764,1.398541,0.48016042,0.039191117,0.011558411,0.061998366,0.010193955,0.50389468,2.2430537,1.602166,3.1136859,2.6375794,2.327938,0.19040015
0.81210471,2.1091272,0.54965653,0.036420959,0.014722547,0.098828427,0.016132968,0.68482195,2.4828384,1.615397,3.4052601,2.6827072,2.5992069,0.28892438
0.76773248,1.7918408,0.59975024,0.014853374,0.031011178,0.098063399,0.010607928,0.61413487,2.5329256,1.5347202,3.3558643,2.7094059,2.6269518,0.23816137
0.76503474,1.77931,0.60044312,0.014737736,0.029230136,0.098500048,0.010606024,0.61453454,2.5252297,1.5298152,3.3430453,2.700921,2.6185568,0.23567233
0.84084183,1.6260194,0.53682203,0.015990138,0.020984084,0.099267595,0.011699316,0.79345468,2.5788841,1.6676463,3.5403191,2.9553564,2.6729383,0.2425551
0.81158108,1.2933777,0.48551201,0.044785857,0.017722034,0.096445071,0.011123986,0.56057051,2.233814,1.6144449,3.0518336,2.6170026,2.3123144,0.17535532
0.82585055,1.3885057,0.47393584,0.027091919,0.014369542,0.089094677,0.012270416,0.43344848,2.3375221,1.6403894,3.2908087,2.8046514,2.4225823,0.19883008
0.81960595,1.8927343,0.50553819,0.046832129,0.019281083,0.087997222,0.010670358,0.65179125,2.3438286,1.6290356,3.2606644,2.6271905,2.4538863,0.25795623
0.82154995,1.5985513,0.46151221,0.030541299,0.01729309,0.088316264,0.014365055,0.49363204,2.3122848,1.6325701,3.3164355,2.7612824,2.4096946,0.22523907
0.81959778,1.8184428,0.51680914,0.051308388,0.020063525,0.083849582,0.010717302,0.62962298,2.3343793,1.6290208,3.1970859,2.5943642,2.4394111,0.2451841
0.82304235,1.7824556,0.45542357,0.023466441,0.02002252,0.072286276,0.010901896,0.58233921,2.3560701,1.6352836,3.4559105,2.8263616,2.46444,0.2553271
0.81077232,1.7521975,0.60643118,0.044972312,0.022290737,0.07834713,0.012598992,0.59447459,2.4853318,1.6129745,3.2018898,2.6130471,2.5765423,0.22668822
0.85611718,1.9258672,0.50397682,0.023150995,0.014955277,0.092421306,0.014034108,0.4859873,2.5537263,1.6954197,3.6226554,2.9419347,2.6667018,0.28850858
0.82614662,1.9590647,0.47570298,0.02341053,0.015977336,0.088474094,0.01243195,0.44633845,2.4223853,1.6409277,3.5294477,2.8374282,2.5393023,0.28321813
0.85695017,1.6002397,0.47927047,0.049189524,0.021373813,0.064033944,0.012698166,0.59905344,2.3498587,1.6969342,3.2596313,2.7267984,2.4458888,0.22565705
0.82416541,1.795845,0.54300131,0.022729741,0.011640641,0.072249085,0.013607413,0.55766391,2.5315969,1.6373255,3.4720367,2.8366248,2.6335761,0.25817029
0.84700367,1.6947531,0.4965066,0.047307458,0.016167989,0.058176408,0.013186137,0.54740886,2.371898,1.6788496,3.2766299,2.7100079,2.4721581,0.23780671
0.8334903,1.8151853,0.56192145,0.025307369,0.027056631,0.092556908,0.011324545,0.56756531,2.5818169,1.6542799,3.4840918,2.8458223,2.6824904,0.25992056
0.83252152,1.6618887,0.54794583,0.025542048,0.030597949,0.091120972,0.011736902,0.56203149,2.5289585,1.6525185,3.4245382,2.8405012,2.6234893,0.23906436
0.83126333,1.6342859,0.46328906,0.023851565,0.016782438,0.098658352,0.011677535,0.63519591,2.3740242,1.6502308,3.4276706,2.8509914,2.4736992,0.23663088
0.79874897,2.1406374,0.57701817,0.023495835,0.022094186,0.098944484,0.010107494,0.7807672,2.5783254,1.5911138,3.4993354,2.7433334,2.6921924,0.29358605
0.79034324,2.4301701,0.58554445,0.023566554,0.019666576,0.093349513,0.010269036,0.76658847,2.6195259,1.5758307,3.5722136,2.7141051,2.7448016,0.32816298
0.79622823,2.4155897,0.53610117,0.021865578,0.024465142,0.087558641,0.010314449,0.80771793,2.5353354,1.5865307,3.604988,2.7484967,2.668628,0.33794145
0.80034027,1.2664393,0.64290355,0.026204308,0.017805328,0.098921956,0.012442226,0.51217177,2.5435925,1.5940071,3.1704736,2.7261146,2.607523,0.16261309
0.80527739,1.3269973,0.60681157,0.01499731,0.023777609,0.097277076,0.012152385,0.80798394,2.5728322,1.6029837,3.3184924,2.839913,2.6439742,0.1830365
0.79191098,2.3019443,0.48617405,0.012533474,0.02488919,0.067812399,0.013102811,0.47299871,2.4514964,1.5786811,3.6503702,2.814991,2.5858826,0.32944721
0.84022885,1.0756564,0.49540556,0.033484217,0.015115546,0.098645558,0.011282128,0.6929277,2.3453095,1.6665318,3.1697027,2.7986988,2.411211,0.15455939
0.82674623,1.4159301,0.50319007,0.031671556,0.020406624,0.096633176,0.010358724,0.64082492,2.3710717,1.6420179,3.2596154,2.7691836,2.4559769,0.20131624
0.81706958,1.4110369,0.50560042,0.035784793,0.017050263,0.097175226,0.010374992,0.6364128,2.3306575,1.624424,3.1880613,2.7039574,2.4149997,0.19657283
0.85369886,1.9366768,0.49625538,0.026253973,0.011931554,0.074418834,0.014802976,0.65752711,2.5169318,1.6910227,3.5852605,2.9058143,2.6310484,0.28722362
0.80915901,1.8115764,0.5033473,0.03542933,0.015335352,0.087310099,0.011096271,0.54470779,2.3558743,1.6100412,3.3029173,2.6808871,2.4621458,0.25036235
0.81586215,1.8330514,0.45142966,0.034232011,0.018263187,0.086273976,0.025781882,0.55792709,2.2884866,1.6222287,3.3435407,2.7123975,2.39928,0.2535493
0.82499559,1.8334872,0.46923101,0.026270038,0.022635617,0.082582926,0.010661222,0.55191705,2.3792908,1.638835,3.4520088,2.8087894,2.4896323,0.26253461
0.80448302,1.7303537,0.46773865,0.036736723,0.020551733,0.062731499,0.013382196,0.48864715,2.2673643,1.6015394,3.2477417,2.6553786,2.3715318,0.23618583
0.80892653,1.7379179,0.55905589,0.039811089,0.015489914,0.064521142,0.010554817,0.53321831,2.422586,1.6096185,3.2368899,2.6460773,2.5193541,0.23442905
0.80384604,1.8774197,0.56493793,0.038008348,0.011419711,0.079078362,0.010666288,0.58635361,2.4487634,1.6003812,3.2843221,2.6434736,2.5517033,0.25207557
0.79345542,1.9266942,0.51301118,0.024903488,0.012701918,0.081579606,0.014888017,0.62480324,2.3984499,1.5814892,3.3917274,2.7135904,2.5101617,0.26793503
0.7952164,1.7666885,0.57594286,0.0481512,0.027329495,0.083586848,0.010322856,0.58004521,2.3789859,1.584691,3.1303541,2.5407685,2.4749046,0.22818928
0.846132,1.7519426,0.47531331,0.028667478,0.014050302,0.092355951,0.01517751,0.5476621,2.4240736,1.6772648,3.470318,2.8592012,2.5295268,0.2556265
0.80495343,1.790658,0.54539327,0.032377243,0.021589214,0.08441908,0.010348364,0.57469741,2.4328599,1.6023947,3.310491,2.6912858,2.5339789,0.24600825
0.79581802,1.9184629,0.55685769,0.037559847,0.015920867,0.077280395,0.013465431,0.68762703,2.4212465,1.5857848,3.2763557,2.6208285,2.5271922,0.2565207
0.79637991,1.63017,0.54751784,0.029212192,0.025845443,0.085852786,0.010795997,0.53603836,2.4080763,1.5868064,3.2561236,2.6882156,2.5007874,0.22325529
0.83382684,1.9722286,0.54243233,0.036526885,0.011361167,0.07975421,0.011828874,0.61243723,2.5060963,1.6548918,3.4282295,2.7527397,2.6168075,0.27745295
0.86359125,1.2213818,0.47534006,0.029836639,0.029074379,0.085274414,0.010208128,0.56248423,2.4052981,1.7090089,3.332216,2.9073449,2.4805842,0.18108556
0.85097194,1.3884044,0.47096632,0.035186693,0.024452846,0.087612706,0.010349849,0.61493798,2.3597516,1.6860647,3.2968037,2.8198094,2.4446685,0.20038287
0.86815154,1.3227475,0.4729524,0.037452215,0.027709885,0.083864375,0.010384392,0.59979493,2.3890974,1.7173003,3.3090038,2.856918,2.4701003,0.19352378
0.85109097,1.2081335,0.45047478,0.042173464,0.021014848,0.082387261,0.010281325,0.66504354,2.280659,1.6862811,3.1717214,2.7631843,2.3554345,0.17053737
0.80748747,1.5836176,0.45290876,0.03709085,0.015770727,0.056711735,0.014241366,0.54627138,2.2337844,1.607002,3.2041062,2.6624146,2.3303445,0.21569449
0.80209023,1.2911754,0.45640698,0.037541495,0.012672949,0.065702024,0.011580382,0.45312288,2.1954939,1.5971888,3.0825686,2.6413633,2.2751265,0.1748329
0.80555276,2.1417468,0.52991927,0.037774109,0.029451422,0.092512265,0.010065689,0.76571857,2.4256556,1.6034844,3.3822884,2.6508233,2.5461069,0.29217325
0.78254451,1.8084125,0.60338979,0.033729291,0.011623318,0.0768253,0.025584981,0.56738836,2.4742321,1.5616512,3.2301246,2.6067404,2.568391,0.23297089
0.77730094,2.0018431,0.53331027,0.032200651,0.027297572,0.069480445,0.010053002,0.62241196,2.3679509,1.5521174,3.2937127,2.6011954,2.480928,0.26752439
0.79947934,1.7119968,0.60748699,0.048131946,0.0298889,0.080937793,0.010176132,0.64217182,2.4347476,1.5924418,3.1256633,2.5543057,2.5238539,0.2169515
0.81291894,1.5602753,0.61312599,0.030928245,0.026762151,0.097001942,0.013824806,0.65008021,2.549482,1.6168774,3.2707702,2.7294012,2.630922,0.20762981
0.82928394,2.0048843,0.44935414,0.038183126,0.021980524,0.06899778,0.011254384,0.55713309,2.3182197,1.6466319,3.4087567,2.7246706,2.43845,0.27872019
0.80982256,1.585854,0.54759365,0.057552221,0.024798362,0.086812166,0.02015432,0.57230852,2.3031617,1.6112476,3.038968,2.5202657,2.3930582,0.20704634
