beta_I,beta_FR,phi0,theta_N,alpha,gamma_comm,delta_C,phi_obs,R0
0.88906907,1.5765834,0.50598169,0.042685443,0.027480343,0.091650656,0.017639228,0.6026593,2.5006892
0.95888386,1.6956257,0.5715919,0.04532049,0.025375431,0.066600743,0.014050382,0.71296262,2.798671
0.82196405,1.8661332,0.53209944,0.039099465,0.035519012,0.083720126,0.023771345,0.71036891,2.4293021
1.0024048,1.9051355,0.4145494,0.037162679,0.016335105,0.078670271,0.012243471,0.56070982,2.6687176
0.96516659,1.5964236,0.44683067,0.042965042,0.026376357,0.083481664,0.014438427,0.65676257,2.5854954
0.94736197,1.8095785,0.45511352,0.034507562,0.037254132,0.077532998,0.015296624,0.67930793,2.6177819
0.90193841,1.4178559,0.49817018,0.042393956,0.011500283,0.049795315,0.016548022,0.66258544,2.502961
0.8855529,1.6315111,0.517691,0.043941587,0.011346258,0.062457174,0.015382736,0.68122533,2.5125509
0.89376895,1.7368437,0.51474483,0.038873437,0.011182738,0.070998954,0.015828477,0.63711613,2.5660674
0.90154223,1.5806374,0.48611048,0.043955666,0.015859563,0.044496186,0.017151588,0.73321801,2.4920686
1.0156733,1.4854402,0.40551504,0.03023365,0.010224462,0.078775512,0.014439335,0.53736285,2.6804931
0.84772867,1.525258,0.52159204,0.030878828,0.035645062,0.079022523,0.017004764,0.72236826,2.4743821
0.92946366,1.714569,0.46565469,0.038180268,0.019332928,0.058241575,0.018194449,0.55157137,2.566012
0.91654768,1.8018734,0.39656909,0.034668444,0.023350054,0.073191814,0.017407884,0.64962592,2.4303079
0.94848328,1.3658466,0.53308281,0.041533861,0.020902854,0.06744314,0.012048911,0.65454619,2.6789079
0.87843914,1.8058945,0.42304324,0.037962304,0.01596212,0.059331394,0.033430224,0.56991802,2.373257
1.0011962,1.5294756,0.48555764,0.035777297,0.034432973,0.085107684,0.010355822,0.64551096,2.7755034
0.85385679,1.8389682,0.44569065,0.019012526,0.012545859,0.059988263,0.024906914,0.57443752,2.4425754
0.86634952,1.7376806,0.4664339,0.020278423,0.012992143,0.063754187,0.026643141,0.60727001,2.4984204
0.97990999,1.6468958,0.41767805,0.033715095,0.015262899,0.072274242,0.011038819,0.69745212,2.6142822
0.9749055,1.6475334,0.4718982,0.039282856,0.013293716,0.083467946,0.010683734,0.79449806,2.6781344
0.91006586,1.7275562,0.43554518,0.032270398,0.024800025,0.057541694,0.014634934,0.40077252,2.4908391
0.91312939,2.0187981,0.44504071,0.03675132,0.049791332,0.083147294,0.012237009,0.5434582,2.5236239
0.92307197,1.7397706,0.41008329,0.036905893,0.014903403,0.078018131,0.010247985,0.66814496,2.4564167
0.94819665,1.5085001,0.49175311,0.039746101,0.031238346,0.067398096,0.011579162,0.64916402,2.6307971
0.92831218,1.4238963,0.48776678,0.044575998,0.026158437,0.084388443,0.011116534,0.62661069,2.5415386
0.96898975,1.7340427,0.39159544,0.033959935,0.016640201,0.094039462,0.02541597,0.6525515,2.5442747
0.97274033,1.6582072,0.3726825,0.034163628,0.015003738,0.094500578,0.019408135,0.67086707,2.5112812
0.90673575,1.8910337,0.40783794,0.03448737,0.056510493,0.085930604,0.014357848,0.41331522,2.4356224
0.95668717,1.9181745,0.42078159,0.034853092,0.018286176,0.043253808,0.019953254,0.50410708,2.5821293
0.94119175,1.6205178,0.50654041,0.026834213,0.018762244,0.098925767,0.014371751,0.80671894,2.7227138
0.94733195,1.7317961,0.44234999,0.050492995,0.03973593,0.054903915,0.013626548,0.53860347,2.5137992
0.94530194,2.0017506,0.52707559,0.039431149,0.010807435,0.07604019,0.012198997,0.75417805,2.7513721
0.91704971,1.7601143,0.43872451,0.040215451,0.029074656,0.067556584,0.020436527,0.70147345,2.4813554
0.90797264,1.7991718,0.4952448,0.033415541,0.016661257,0.057409604,0.011976594,0.54243312,2.6008728
0.90952072,1.8261901,0.49486134,0.032251674,0.025744789,0.059566296,0.011331696,0.57288649,2.6132652
0.96269283,1.4086091,0.38847254,0.032299562,0.011966022,0.055731932,0.017844442,0.81213888,2.5057279
0.90165335,2.0082265,0.52728097,0.021876318,0.025648775,0.090026252,0.010857823,0.50401333,2.740513
0.91367871,1.3413564,0.49581533,0.05101795,0.045088634,0.086102178,0.011318057,0.68197813,2.4801036
0.97509717,2.0533799,0.36452829,0.026258467,0.015324253,0.064987605,0.014119161,0.52882645,2.5615272
0.94555965,1.6730272,0.42131507,0.030221014,0.033598268,0.082201871,0.016993935,0.57558066,2.5556471
0.92416531,1.8213419,0.50048824,0.043487458,0.014201101,0.059602094,0.016536863,0.6869282,2.6031255
0.92359637,1.687511,0.53123368,0.03522419,0.019647686,0.085377824,0.012580085,0.60287075,2.6867509
0.90389056,1.7140035,0.40186437,0.042454692,0.015184542,0.057595937,0.021606623,0.64899318,2.3716203
0.90187526,1.7610806,0.37850221,0.038240897,0.015695181,0.068456725,0.02252976,0.72532941,2.3459182
0.93856878,1.7576012,0.39105575,0.03074863,0.01263516,0.073418094,0.021138046,0.75669138,2.4857323
0.95161437,1.694464,0.36281782,0.043048605,0.012959703,0.060496529,0.020431701,0.57782135,2.4124984
0.97828891,1.6106642,0.47741296,0.044269888,0.043991945,0.075311845,0.012302606,0.61962713,2.6681762
0.9281596,1.6609894,0.45834458,0.027173862,0.01339327,0.093091369,0.01595927,0.6778859,2.5972487
0.90867473,1.7724167,0.47617121,0.046392001,0.014086913,0.044245077,0.011395378,0.6260708,2.5014666
0.9816861,1.6630743,0.42402316,0.03009323,0.015619566,0.074753068,0.013901732,0.7413865,2.6493393
0.9796591,2.0258722,0.4192809,0.029122384,0.018727107,0.074506837,0.018089793,0.77213406,2.6717861
0.88882719,1.5971094,0.44601153,0.032391097,0.025782298,0.075890972,0.012381302,0.50783574,2.4445503
0.89436948,1.7701009,0.4948201,0.048654431,0.015715846,0.070939648,0.020503002,0.61934895,2.4884085
0.95106839,1.9552956,0.48494175,0.029786082,0.043527864,0.093723706,0.01475218,0.69174172,2.7272754
0.90843422,1.3050752,0.39603445,0.053454733,0.010647909,0.043383995,0.013206431,0.58953286,2.3019675
0.9285229,1.4887536,0.48156641,0.029153644,0.025418403,0.08577486,0.01755064,0.58364539,2.6139923
0.9635356,1.5993506,0.36580992,0.051617381,0.017102011,0.050394486,0.011143328,0.59771345,2.408327
0.88919141,1.6918926,0.53169149,0.029455105,0.027008198,0.089931302,0.019916794,0.67291042,2.6305059
0.96821765,1.762028,0.41387289,0.026947136,0.014463515,0.066935781,0.017704578,0.59456401,2.6197897
0.95566859,1.4095831,0.38145686,0.032575358,0.017540689,0.07947491,0.0195163,0.5935544,2.4753679
0.90749545,1.5620424,0.50664793,0.032964992,0.021500043,0.075816037,0.017635335,0.63619677,2.5955316
0.94715946,1.8422532,0.41655407,0.051002125,0.022915741,0.067927733,0.015748157,0.63716749,2.4758141
0.96928492,2.1364806,0.37590555,0.046332245,0.013622026,0.057073216,0.012172992,0.66007307,2.4944493
0.92018707,1.9940562,0.45445551,0.03407115,0.022205691,0.076076213,0.012501944,0.63385881,2.5697175
0.90909952,2.0241179,0.45401848,0.035666501,0.032041555,0.077884104,0.012793073,0.6551569,2.5367895
0.94318107,1.8013046,0.44312049,0.0330631,0.033425606,0.076030243,0.012920761,0.75279923,2.5902948
0.90997648,1.4227454,0.48326935,0.045227512,0.01941572,0.079910702,0.020683788,0.54847567,2.4854884
0.91661181,1.894027,0.45244595,0.032142329,0.025130504,0.079930082,0.010761293,0.69254824,2.5561005
0.91759038,1.9595672,0.50508811,0.03116678,0.023348636,0.074125596,0.010362965,0.73343488,2.67606
0.89065513,2.030726,0.43992573,0.033770519,0.020346525,0.051838771,0.012257113,0.51656181,2.4732573
0.94244213,1.3153067,0.46158875,0.045402277,0.018161945,0.078220774,0.021530161,0.6606045,2.5178127
0.97711269,1.5423393,0.42190492,0.043535622,0.033064281,0.068314484,0.01470106,0.61707247,2.5626945
0.87969778,1.7355118,0.48548992,0.032488951,0.011131819,0.092439428,0.015599303,0.68505578,2.5078975
0.95131956,1.8386062,0.4717225,0.045619474,0.012583352,0.034541599,0.020366211,0.58043908,2.6084361
0.95698653,1.7971691,0.46009178,0.058319804,0.015419267,0.048480246,0.016254982,0.56686065,2.5399322
0.92802289,1.4127832,0.43931119,0.023311656,0.026230202,0.089866037,0.01419487,0.68219298,2.5547901
0.91725874,1.9478042,0.45269835,0.032361957,0.011097158,0.049467162,0.015650725,0.57104481,2.5625588
0.9069527,1.7770649,0.49092458,0.04354624,0.010447204,0.085087896,0.017189125,0.59547014,2.5373878
0.95130972,1.6346614,0.46904813,0.042636956,0.049448455,0.098181075,0.010664217,0.57410221,2.5968319
0.91230247,1.9464977,0.5130191,0.032138394,0.018089407,0.066049851,0.017633409,0.84885974,2.6716156
0.94099166,1.8425189,0.48250759,0.047888634,0.031671073,0.093683525,0.01073425,0.72797023,2.5925885
0.92168249,1.7713561,0.41712561,0.031489891,0.01919255,0.059259092,0.026308033,0.65160193,2.4921429
0.88670002,1.7939598,0.47304282,0.026282371,0.026661445,0.054235559,0.017616146,0.68204192,2.5393884
0.94657013,1.4311786,0.38564003,0.030476164,0.032815951,0.07839306,0.018737458,0.5622424,2.4712232
0.96417561,1.8946574,0.48858279,0.034955525,0.012509741,0.079221268,0.011523157,0.78680175,2.7331206
0.95004435,1.5801447,0.47111515,0.041289218,0.012978557,0.086392509,0.010687794,0.74709384,2.5982906
0.8763399,1.4506379,0.5781073,0.026905377,0.012861803,0.049473146,0.01062279,0.69564707,2.6646066
0.92658247,2.0535761,0.53882257,0.048877602,0.041838978,0.063942678,0.013191898,0.71744031,2.6822818
0.87635352,1.3542961,0.51426328,0.031853485,0.018259158,0.057814944,0.010362863,0.60841548,2.5095134
0.94293452,2.0626851,0.42093459,0.04376691,0.020233773,0.082462784,0.032452502,0.69242915,2.5222585
0.9369988,1.6158253,0.37342256,0.045295435,0.025550131,0.048889537,0.010898974,0.39372956,2.383304
0.89590142,1.6502719,0.51808154,0.025301929,0.012694549,0.097376825,0.013608016,0.87728704,2.6394022
0.97015683,1.73997,0.41117768,0.056499908,0.016342363,0.066358291,0.013642192,0.5650344,2.490586
0.98540581,1.6554811,0.393664,0.051035515,0.014405945,0.060348531,0.013015575,0.55805857,2.5113231
0.87385624,1.5785275,0.47706239,0.031794847,0.041702182,0.069409086,0.015295313,0.60789229,2.463655
0.92610527,1.8084469,0.43863009,0.04521107,0.014404292,0.055377847,0.017654973,0.51092608,2.4858349
0.94469605,1.6690279,0.42053618,0.048475654,0.014240063,0.054200761,0.016223699,0.59209958,2.4729
0.9445562,1.5445891,0.33498099,0.040902988,0.03260977,0.060847811,0.016722119,0.57111032,2.3473376
0.94682236,1.3251353,0.39815171,0.041188769,0.030038608,0.073641314,0.012883027,0.56675923,2.4422631
0.96247002,1.5271963,0.43373475,0.050994088,0.019083331,0.054055746,0.022823466,0.61936965,2.5151325
0.92706867,1.0091662,0.41784375,0.03450687,0.023173513,0.071391181,0.013530042,0.59149519,2.4287802
0.98154848,1.8235419,0.43778909,0.0474959,0.015956437,0.083244838,0.012661978,0.69245954,2.6089113
1.0547635,1.8266685,0.41853713,0.038484888,0.020422716,0.06165559,0.015225498,0.75044867,2.7900805
1.0314557,1.2751349,0.30119547,0.039029153,0.01353747,0.092774604,0.011007682,0.66505815,2.4797823
0.89151335,1.9361934,0.50332755,0.047447896,0.018366957,0.094769211,0.010189121,0.54089353,2.5208747
0.96243196,1.7885262,0.44098774,0.034638601,0.020441573,0.090150522,0.010893352,0.5563511,2.6248662
0.96103873,1.5323753,0.4147463,0.043836982,0.030243454,0.083395979,0.01118755,0.74840575,2.5096802
0.89993898,1.7778805,0.50081752,0.039675231,0.016730373,0.082439001,0.012929251,0.64569891,2.5568621
0.93960785,1.6594391,0.45770019,0.037652414,0.018039267,0.054007071,0.020079793,0.62150712,2.5733616
0.98624796,2.2493945,0.35871239,0.049755662,0.023828655,0.087100574,0.012908921,0.57667582,2.4957347
1.0134416,1.7943922,0.46639392,0.029455069,0.022833659,0.064670802,0.010733602,0.53138394,2.8307935
0.88541718,1.6517057,0.39410826,0.048588755,0.015998976,0.064521452,0.014444197,0.59802478,2.2877278
0.88942776,1.3017841,0.56163833,0.033858972,0.023413511,0.079992721,0.017447135,0.57434568,2.6084017
0.8637859,1.37316,0.46388673,0.02542394,0.02998828,0.050436412,0.021792744,0.71407918,2.4228784
0.87721888,1.3715323,0.44593411,0.027109058,0.022727848,0.058483725,0.020718287,0.68732528,2.4173974
0.92463962,1.2510185,0.496455,0.043356494,0.0125064,0.077313919,0.012206696,0.46219907,2.5338125
0.9563636,1.5710825,0.52397178,0.04474711,0.030176427,0.090601196,0.010862036,0.61780573,2.6910943
0.97292194,2.0310573,0.39095333,0.038605129,0.011834806,0.07121026,0.012855109,0.54567646,2.5554107
0.93823752,1.2604612,0.47349929,0.031642751,0.031050716,0.081946061,0.015531225,0.77581711,2.5866929
0.94657882,1.8129595,0.4447541,0.041946121,0.021627541,0.073066551,0.013029579,0.76725707,2.5613984
0.91291896,1.4551534,0.47691886,0.04273873,0.032789847,0.04722542,0.012284304,0.54321178,2.4968802
0.93543741,1.4995327,0.39971246,0.037566939,0.018075196,0.09679336,0.015973606,0.75358975,2.4456418
0.90435103,1.8513413,0.46048794,0.038584046,0.018251689,0.063487166,0.01018251,0.58229875,2.5063161
0.91722549,1.5780535,0.49235595,0.037904039,0.019535412,0.087018022,0.029218598,0.73085695,2.5709481
0.89716716,1.7357893,0.46819345,0.04244981,0.034222695,0.046848928,0.010402451,0.67357788,2.473154
0.94751604,1.3794765,0.45740512,0.041116149,0.013948693,0.07692633,0.022906714,0.61651546,2.5487391
0.9338777,1.6452377,0.36652737,0.027086508,0.013120416,0.057710084,0.011167661,0.61133864,2.4350902
0.92967426,1.7573544,0.39921533,0.032325122,0.017534265,0.055150275,0.013874358,0.76216383,2.4730032
0.94796764,1.5684123,0.48474064,0.046608994,0.028858847,0.096986495,0.014703705,0.58034115,2.5907475
0.97359565,2.1135901,0.50886488,0.043980533,0.041823917,0.097699868,0.012275306,0.64923868,2.7747587
0.9842644,2.4120283,0.46859265,0.041962502,0.034036111,0.097622699,0.013917856,0.59241037,2.7608586
0.97807174,1.2144227,0.3331408,0.043253551,0.010928391,0.084977262,0.021236025,0.77899738,2.3948033
0.86020328,1.2972727,0.48165485,0.053232211,0.047335242,0.06039007,0.018305413,0.86078683,2.3136687
0.87381672,1.3003392,0.46769173,0.056479365,0.038276199,0.045121339,0.019838569,0.86309417,2.3135719
0.91206363,1.6916428,0.49862803,0.039112337,0.024440466,0.070394634,0.011801426,0.65813639,2.576245
0.93783696,1.7013782,0.41915744,0.043031295,0.01760351,0.066372237,0.029420756,0.67224399,2.4792898
0.91893751,1.7310591,0.48665627,0.041945381,0.017228113,0.057501689,0.011438897,0.46358931,2.5620949
0.93905123,1.7664974,0.49741071,0.040822914,0.019517022,0.060363468,0.01181891,0.46899119,2.6418206
0.89486064,1.6034284,0.50017624,0.032645103,0.018662644,0.052103818,0.012081599,0.45254387,2.557771
0.92029816,1.6595951,0.47776618,0.030762757,0.011400369,0.06526457,0.011034749,0.69112599,2.5964907
0.89644266,1.5355579,0.52893302,0.02726114,0.019776469,0.053564432,0.010309697,0.81207245,2.6359232
0.87484148,1.5177556,0.54662754,0.027382041,0.019959185,0.064791262,0.010433225,0.84202632,2.6089341
0.95395574,1.7017143,0.36612691,0.050861202,0.03548731,0.054656979,0.010221493,0.57137853,2.3960706
0.9508648,1.6653756,0.50582659,0.027132144,0.01863396,0.076825638,0.01011313,0.74832072,2.7502201
0.89143849,1.698063,0.46181988,0.047008642,0.035523964,0.061689277,0.032118381,0.55940761,2.4242031
0.88141,1.7773904,0.47688023,0.032679419,0.017196552,0.063199392,0.011885287,0.57540203,2.4998539
0.94178145,1.6332623,0.48844678,0.03581433,0.020706445,0.055685212,0.014932796,0.70514245,2.6423874
0.83912775,1.8572107,0.55137366,0.034217928,0.03552544,0.081127116,0.012081676,0.57021544,2.5331792
1.0122524,1.443159,0.30778619,0.045449819,0.014189138,0.089595838,0.011451766,0.63343867,2.4350699
0.99914014,1.3334581,0.36743241,0.028615027,0.021602644,0.038758188,0.01425178,0.560586,2.5644424
0.9899884,1.3737373,0.3624863,0.035179822,0.021347534,0.068533955,0.013981623,0.58806369,2.5101477
0.86681309,2.2028533,0.568636,0.037773541,0.035447119,0.070610492,0.015662901,0.66728569,2.6695307
0.93683946,1.7887947,0.53583417,0.041751854,0.025652708,0.09026541,0.021325111,0.91143794,2.7068178
0.93098778,1.6662658,0.40851685,0.028732341,0.022768468,0.085735789,0.010234789,0.56429362,2.5017761
0.88370923,1.7697802,0.53427279,0.025590304,0.022302303,0.071819236,0.037284065,0.7602785,2.6533193
0.93990172,1.8814577,0.50570231,0.059409889,0.029419115,0.081862124,0.010257058,0.75373447,2.5814473
0.93306385,1.4905732,0.50879061,0.041940121,0.03065979,0.078261599,0.011176292,0.62762609,2.6100194
0.95359274,1.6662554,0.43741681,0.043746966,0.018361271,0.081305437,0.04167279,0.58206251,2.5434983
0.94169829,1.7083202,0.47343727,0.044053999,0.037209278,0.074350005,0.011353706,0.87668771,2.5819436
0.9025331,1.3048445,0.45066048,0.058973635,0.037655301,0.078404343,0.037850345,0.60627768,2.3480481
0.90525116,1.1723435,0.46964401,0.038599276,0.022791613,0.083505082,0.022469497,0.57362619,2.4555779
0.91125712,1.30329,0.51748546,0.028719879,0.030925675,0.054863335,0.014332582,0.66380981,2.6159352
0.92871077,1.8140635,0.49421561,0.044626941,0.015030015,0.068916797,0.0231938,0.7101045,2.5963943
0.94004249,1.580523,0.41543842,0.034357197,0.023736778,0.066199051,0.011394205,0.60338303,2.5047314
0.96294181,1.3804312,0.47034541,0.035318119,0.013288971,0.075229381,0.012414685,0.67967179,2.6374942
0.94513176,1.9070616,0.43448211,0.04264832,0.011157273,0.070419216,0.018725539,0.69306581,2.5442624
0.94274056,1.777755,0.46102045,0.03617827,0.01083545,0.06028433,0.014602124,0.60946276,2.6063348
0.86315141,1.7761577,0.58328001,0.036970842,0.022535152,0.062703059,0.010819052,0.81015337,2.6296044
0.89738547,1.460468,0.55912282,0.03468371,0.043210857,0.080150408,0.011893319,0.74932264,2.6426024
0.86429287,1.4406846,0.52605716,0.027823772,0.036337127,0.079213302,0.024507127,0.76807542,2.5306621
0.87576321,1.796381,0.55875363,0.02941716,0.031676362,0.08048283,0.016318102,0.64296692,2.662354
0.94743401,1.6455784,0.40806673,0.043056623,0.012791185,0.073442178,0.012066974,0.69477683,2.4779889
0.89748878,1.6563737,0.44283895,0.026614599,0.023113934,0.060019088,0.020742728,0.50868044,2.4926548
0.96020012,1.476187,0.41368557,0.044468087,0.033791538,0.090580267,0.014440948,0.78175619,2.4987053
0.9530299,2.0006963,0.46483254,0.043618794,0.029948635,0.077410044,0.012318432,0.70811066,2.6256946
0.91608822,1.9918173,0.4896954,0.045251937,0.019569789,0.083275216,0.02524211,0.82448675,2.5733613
0.91138542,1.8560434,0.47820221,0.048239534,0.015452078,0.086708359,0.02151676,0.7953574,2.5120308
0.94006593,1.4773971,0.53115444,0.03362442,0.046038799,0.081906557,0.012890457,0.76372104,2.7111257
0.90864792,1.8762746,0.43023109,0.042870882,0.010351333,0.039734684,0.014525268,0.54544164,2.4447711
0.92233067,1.8038302,0.48430897,0.04632872,0.011740886,0.067033308,0.01130202,0.85837617,2.5532149
0.87387178,1.5567634,0.52884246,0.029910513,0.042870373,0.079905024,0.013358301,0.51412017,2.5647909
0.95632797,1.7061221,0.38225757,0.048930303,0.012348061,0.063225159,0.010549025,0.69803689,2.4359176
0.88514464,1.6389849,0.54116348,0.024001192,0.036199805,0.081004607,0.012793561,0.70086865,2.6620467
0.94865172,1.6648179,0.35011417,0.018473264,0.021926308,0.070910404,0.020468905,0.61448836,2.4750622
0.90638351,1.5003228,0.4683132,0.0247637,0.016329039,0.050591432,0.011225553,0.49389953,2.5562385
0.94598868,1.6417619,0.4268807,0.027453389,0.030439597,0.073174322,0.010290029,0.73827348,2.5775165
0.92441349,1.6533182,0.43671887,0.054015344,0.015807328,0.066104605,0.010659564,0.57443081,2.4282603
0.99649539,2.0462,0.3896367,0.033542668,0.015329359,0.069686384,0.030168553,0.62614065,2.6320586
0.95018112,1.2968811,0.51371294,0.031078216,0.018147124,0.090064961,0.01010141,0.67396059,2.6966337
0.93895429,1.2947492,0.47213058,0.049450177,0.032288852,0.054978802,0.011694441,0.57491836,2.5064598
0.92161772,1.1894804,0.40063906,0.036929366,0.015622085,0.057404962,0.015894718,0.59001815,2.3926422
